type,key,query,seller,seller_name,title,price_min,price_max,variants,option_names,personalization_words,dietary_words,url
category,thank_you_cards,thank you cards,thecrossdesign.myshopify.com,The Cross Living,Hydrangea Thank You Card Boxed Set,4500,4500,1,,,,https://www.thecrossliving.com/products/hydrangea-thank-you-card-boxed-set?variant=44686546862137&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,collected-joy.myshopify.com,Collected Joy,Rifle Thank You Bouquet,750,750,1,,personaliz,,https://collected-joy.com/products/rifle-thank-you-bouquet?variant=40360393736271&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,halfpennypostage.myshopify.com,Halfpenny Postage,Classic Thank You,700,700,1,,,,https://halfpennypostage.com/products/classicthankyou-madelinekloepper?variant=48114905481458&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,river-bookshop.myshopify.com,River Bookshop,Little Card Big Thanks,895,895,1,,,,https://riverbookshop.com/products/810086849918?variant=48221987438847&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,seekandbloomco.myshopify.com,Seek and Bloom Creative Co.,"Thank You, Pressed Flower Cosmos",2500,2500,1,,,,https://seekandbloom.ca/products/thank-you-pressed-flower-cosmos?variant=43976379498725&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,good-nbr.myshopify.com,Good Neighbour,Peacock Thank You Card (Boxed Set of 8),3600,3600,1,,personaliz,,https://www.goodnbr.com/products/peacock-thank-you-card-boxed-set-of-8?variant=40889176457259&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,thecrossdesign.myshopify.com,The Cross Living,Delft Thank You Card Boxed Set,5000,5000,1,,,,https://www.thecrossliving.com/products/delft-thank-you-card-boxed-set?variant=44725963325497&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,thistleandwren.myshopify.com,Thistle & Wren,Strawberry Fields Thank You Card,915,915,1,,,,https://www.thistleandwren.com/products/strawberry-fields-thank-you-card?variant=44806726353094&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,good-nbr.myshopify.com,Good Neighbour,Rosette Thank You Card,950,950,1,,,,https://www.goodnbr.com/products/rosette-thank-you-card?variant=41892337254443&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,thecrossdesign.myshopify.com,The Cross Living,Pink Hydrangea Thank You Card Boxed Set,2000,2000,1,,,,https://www.thecrossliving.com/products/pink-hydrangea-thank-you-card-boxed-set?variant=45779044827193&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,thecrdroom2.myshopify.com,The Card Room at KRICKET’S ,Rifle Paper Co - Thank You Roses Card,895,895,1,,,,https://thecardroom.ca/products/rifle-paper-co-thank-you-roses-card?variant=45076228636810&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,17a98d.myshopify.com,Ten Thousand Villages Abbotsford,Quilling Cards Vietnam - Thank You Quill & Ink,900,900,1,,,,https://bcvillages.ca/products/quilling-cards-vietnam-thank-you-quill-ink?variant=48610485698845&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,juxtaposegifts.myshopify.com,Juxtapose Cards & Gifts,Garden Party Thank You Keepsake Boxed Cards,4695,4695,1,,,,https://juxtaposeannex.com/products/garden-party-thank-you-keepsake-boxed-cards?variant=48494468366490&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,thecrossdesign.myshopify.com,The Cross Living,English Rose Thank You Card Boxed Set,5000,5000,1,,personaliz,,https://www.thecrossliving.com/products/english-rose-thank-you-card-boxed-set?variant=43839386681401&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,good-nbr.myshopify.com,Good Neighbour,Seaside Thank You Card,1095,1095,1,,,,https://www.goodnbr.com/products/seaside-thank-you-card?variant=44174291763243&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,thecrdroom2.myshopify.com,The Card Room at KRICKET’S ,Doggy Thank You Card,895,895,1,,,,https://thecardroom.ca/products/doggy-thank-you-card?variant=49766629638282&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,good-nbr.myshopify.com,Good Neighbour,Thank You With Flowers Die Cut Card,1000,1000,1,,,,https://www.goodnbr.com/products/thank-you-with-flowers-die-cut-card?variant=43120852795435&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,91cb25-c5.myshopify.com,Fort + Company ,With Gratitude Card,1000,1000,1,,personaliz,,https://fortandcompany.ca/products/with-gratitude-card?variant=51417346867431&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,good-nbr.myshopify.com,Good Neighbour,Rosé Thank You Card,995,995,1,,,,https://www.goodnbr.com/products/rose-thank-you-card?variant=40842075996203&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,d87ce2-43.myshopify.com,Indigo,"Watercolor Sunset Thank You Notes, Set Of 14",1081,1081,1,,,,https://www.indigo.ca/products/watercolor-sunset-thank-you-notes-set-of-14?variant=46632741994706&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,outer-layer.myshopify.com,Outer Layer,Grateful Roses Friendship Greeting Card,695,695,1,,,,https://outerlayer.com/products/grateful-roses-friendship-greeting-card?variant=50958580973888&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,wonderpens.myshopify.com,Wonder Pens,E. Frances Paper - Card - An Ocean of Thanks,825,825,1,,,,https://wonderpens.ca/products/e-frances-paper-card-an-ocean-of-thanks?variant=42917941510389&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,silla-designs.myshopify.com,Silla Designs,Hydrangea Thank You Card,899,899,1,,,,https://silladesigns.com/products/hydrangea-thank-you-card?variant=50769381294380&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,thecrossdesign.myshopify.com,The Cross Living,Pink Hydrangea Thank You Card,1195,1195,1,,,,https://www.thecrossliving.com/products/pink-hydrangea-thank-you-card?variant=45737925148729&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,d87ce2-43.myshopify.com,Indigo,"Thank You Cards, Seriously Gold Foil, Set Of 20",1080,1080,1,,,,https://www.indigo.ca/products/thank-you-cards-seriously-gold-foil-set-of-20?variant=46632795537618&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,phidon.myshopify.com,Phidon Pens,TUTTLE Thank You Cards Set - Cherry Blossoms,2095,2095,1,,personaliz,,https://phidonpens.com/products/tuttle-thank-you-cards-set-cherry-blossoms?variant=47287671292125&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,scout-ltd.myshopify.com,Scout,Blue Gingham Thank You Card,895,895,1,,,,https://www.iheartscout.com/products/blue-gingham-thank-you-card?variant=47479813308660&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,twentyseventoronto.myshopify.com,Twentyseven,Thanks Fox Thank You Greeting Card Box Set,3200,3200,1,,,,https://twentyseventoronto.com/products/thanks-fox-thank-you-greeting-card-boxed-sets?variant=50242059436279&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,k00haq-nq.myshopify.com,The Art of Home,Cherries Thank You Card by Rifle Paper Co.,795,795,1,,,,https://www.theartofhome.ca/products/cherries-thank-you-card?variant=47296305299683&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,good-nbr.myshopify.com,Good Neighbour,Moss Thank You Card,995,995,1,,,,https://www.goodnbr.com/products/moss-thank-you-card?variant=44291073605675&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,front-and-co-gifts.myshopify.com,Front and Company: Gifts,Pink Tulip Thank You Cards,3895,3895,1,Packaging type,,,https://gifts.frontandcompany.ca/products/pink-tulip-thank-you-cards-boxed-set-of-6-notes?variant=46288685334772&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,9c6445-2.myshopify.com,Seeded Memories - WS,Thank you - For Helping Me Grow,500,500,1,Product language,,,https://wholesale-seededmemories.myshopify.com/products/thank-you-for-helping-me-grow-copy?variant=46775272538269&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,good-nbr.myshopify.com,Good Neighbour,Blossom Thank You Card,950,950,1,,,,https://www.goodnbr.com/products/blossom-thank-you-card?variant=40842074783787&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,thecrossdesign.myshopify.com,The Cross Living,Margaux Thank You Card,995,995,1,,,,https://www.thecrossliving.com/products/margaux-thank-you-card?variant=43683290513465&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,thecrdroom2.myshopify.com,The Card Room at KRICKET’S ,Rifle Paper Co - Rose Garden Thank You Cards Boxed Set of 8,3295,3295,1,,personaliz,,https://thecardroom.ca/products/rifle-paper-co-rose-garden-thank-you-card-box-of-8?variant=42339571335306&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,91cb25-c5.myshopify.com,Fort + Company ,Delft Thank you Card,1000,1000,1,,,,https://fortandcompany.ca/products/daisies-thankful-for-you-card-copy?variant=50811088044263&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,universal-church-supplies.myshopify.com,Universal Church Supplies Inc,Boxed cards - THANK YOU - Box Of 12,1299,1299,1,,,,https://universalchurchsupplies.ca/products/boxed-cards-thank-you-box-of-13?variant=48560565321933&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,ip3v01-6i.myshopify.com,Fern & Lilly Fine Gifts,Garden Thanks Quilling Card,1295,1295,1,,,,https://fernandlilly.ca/products/quilling-card-garden-thanks?variant=43947495129176&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,good-nbr.myshopify.com,Good Neighbour,Big Thank You Dots Card,995,995,1,,,,https://www.goodnbr.com/products/big-thank-you-dots-card?variant=41052157116459&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,good-nbr.myshopify.com,Good Neighbour,Roses Thank You Card,950,950,1,,,,https://www.goodnbr.com/products/roses-thank-you-card?variant=41847616405547&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,seeded-memories-9465.myshopify.com,SEEDED MEMORIES ,Mini Card - Thank you!,700,700,1,Language; Amount of cards,,,https://seededmemories.ca/products/mini-card-thank-you?variant=48098307375361&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,mimi-hammer-swimwear.myshopify.com,Mimi & August,Floral Thank You Greeting Card,699,699,1,,custom,,https://mimiandaugust.com/products/floral-thank-you-greeting-card?variant=45996424724655&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,thecrdroom2.myshopify.com,The Card Room at KRICKET’S ,Flower Patch Thank You Card,895,895,1,,,,https://thecardroom.ca/products/flower-patch-thank-you-card?variant=46124062572682&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,duly-noted-stationery.myshopify.com,Duly Noted Stationery,Red Cap Cards Greeting Card - Thanks Fox,795,795,1,,,,https://www.dulynoted.ca/products/thanks-fox-thank-you-greeting-card?variant=46109274702072&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,front-and-co-gifts.myshopify.com,Front and Company: Gifts,Big Navy Striped Bow Thank You Note Greeting Card,995,995,1,,,,https://gifts.frontandcompany.ca/products/big-navy-striped-bow-thank-you-note-greeting-card?variant=46962500436212&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,fieldstudy-shop.myshopify.com,Fieldstudy,Desert Thank You,800,800,1,,,,https://fieldstudyshop.com/products/desert-thank-you?variant=43176434794579&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,hanji-gifts.myshopify.com,Hanji Gifts,Thank You Flower Wreath - Pop Up Card,1150,1150,1,Colour,,,https://www.hanjigifts.com/products/thank-you-flower-wreath-pop-up?variant=47951472034033&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,outer-layer.myshopify.com,Outer Layer,Rose Garden Thank You Card,795,795,1,,,,https://outerlayer.com/products/rose-garden-thank-you-card?variant=47103119294784&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,collected-joy.myshopify.com,Collected Joy,Japanese Design Thank you Card box of 16,2400,2400,1,,personaliz,,https://collected-joy.com/products/japanese-design-thank-you-card-box-of-40?variant=42051323592783&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,thank_you_cards,thank you cards,thistleandwren.myshopify.com,Thistle & Wren,Floral Thanks Card,915,915,1,,,,https://www.thistleandwren.com/products/floral-thanks-card?variant=43999373066438&_gsid=Psg9L2Xkv6CG&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,joshua-and-company.myshopify.com,Joshua & Company,Typewriter Note Cards,1599,1599,1,,,,https://www.joshuaandcompany.com/products/typewriter-note-cards?variant=47759581118703&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,bloom-petals-gift.myshopify.com,Bloom Floral,Rainbow Swirl Stationery Set,2400,2400,1,,,,https://bloomfloral.ca/products/rainbow-swirl-stationery-set?variant=39972284465240&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,buchans-kerrisdale-stationery-3461.myshopify.com,Buchan's Kerrisdale Stationery,Peter Pauper Press - Boxed Note Cards - Poppies in Bloom,1695,1695,1,,,,https://www.buchanst.com/products/peter-pauper-press-boxed-note-cards-poppies-in-bloom?variant=50645765062935&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,staples-canada.myshopify.com,Staples,JAM Paper Recycled Parchment Stationery Set - 25 Cards and 25 A7 Envelopes - Natural - set of 25,2199,2199,1,Variesby,,,https://www.staples.ca/products/38624-en-jam-paper-recycled-parchment-stationery-set-25-cards-and-25-a7-envelopes-natural-set-of-25?variant=39637728166017&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,midoco-art-office-supplies.myshopify.com,Midoco Art & Office Supplies,Cavallini Stationery Set - Wildflowers,2399,2399,1,,,,https://midoco.ca/products/cavallini-stationery-set-wildflowers?variant=41319671726116&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,entershine-bookshop.myshopify.com,Entershine Bookshop,Hummingbird Garden Note Cards,1499,1499,1,,,,https://www.entershinebookshop.ca/products/hummingbird-garden-note-cards?variant=48009596698863&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,take-note-stationery-boutique.myshopify.com,Take Note Stationery Boutique,Boxed Notecards - Autumn Grasses,1500,1500,1,,,,https://takenoteboutique.ca/products/boxed-notecards-autumn-grasses?variant=39988280131662&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,staples-canada.myshopify.com,Staples,"JAM Paper Stationery Set with 100 White Cards and 100 A7 Envelopes, Navy Blue, 100 Sets Pack (304624616g)",8559,8559,1,Variesby,,,https://www.staples.ca/products/1238726-en-jam-paper-stationery-set-with-100-white-cards-and-100-a7-envelopes-navy-blue-100-sets-pack-304624616g?variant=19666918178885&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,take-note-stationery-boutique.myshopify.com,Take Note Stationery Boutique,Boxed Premium Thank You - Eucalyptus,2500,2500,1,,,,https://takenoteboutique.ca/products/boxed-premium-thank-you-eucalyptus?variant=50564262887702&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,thelemonadestand1.myshopify.com,The Lemonade Stand,Floreale Stationery Set,2600,2600,1,,,,https://thelemonadestand.ca/products/floreale-stationery-set?variant=48005123473640&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,aubmq4-3w.myshopify.com,Paperly Shop,Green Checkered Little Boy Set,6500,6500,1,Quantity; Corners,custom,,https://paperlyshop.com/products/green-checkered-little-boy-set?variant=48746562715803&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,tumbled-earth-boutique.myshopify.com,Tumbled Earth,Allium Blossoms 14 Note Cards,2400,2400,1,,personaliz,,https://tumbledearth.com/products/allium-blossoms-note-cards?variant=41887591301194&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,presents-presents-presents.myshopify.com,Presents Presents Presents,Note Cards- Watercolor Poppies,1695,1695,1,,,,https://www.presentspresentspresents.ca/products/note-cards-watercolor-poppies?variant=40370903810142&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,buchans-kerrisdale-stationery-3461.myshopify.com,Buchan's Kerrisdale Stationery,Peter Pauper Press - Owl Portrait Note Cards,1695,1695,1,,,,https://www.buchanst.com/products/peter-pauper-press-owl-portrait-note-cards?variant=45291508793623&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,paper-queen.myshopify.com,QUEEN & GRACE,Illustrated Social Stationery | 45 Designs,4500,4500,1,Choose illustration; Quantity & price options,,,https://www.queenandgrace.com/products/custom-note-cards-with-illustration-name-1?variant=44282555269442&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,lemon-and-lavender-toronto.myshopify.com,Lemon And Lavender Toronto,Tea Time Stationery Set - Cards & Stickers,2499,2499,1,,,,https://shop.lemonlavender.com/products/tea-time-stationery-set-cards-stickers?variant=49474617344229&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,staples-canada.myshopify.com,Staples,Pierre Belvedere Stationery Set - Letter Sheets & Cards - Bonjour,2429,2429,1,Variesby,,,https://www.staples.ca/products/3024990-en-pierre-belvedere-stationery-set-letter-sheets-cards-bonjour?variant=39324235792513&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,blackbirdvintagefinds.myshopify.com,Blackbird Vintage Finds,Foil Pressed Bird with Gold Sprig Stationery Notecard Set,2650,2650,1,,,,https://www.blackbirdvintage.com/products/foil-pressed-bird-with-gold-sprig-stationery-notecard-set?variant=46820423139579&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,midoco-art-office-supplies.myshopify.com,Midoco Art & Office Supplies,Cavallini Stationery Set - Birds,2399,2399,1,,,,https://midoco.ca/products/cavallini-stationery-set-birds?variant=41319671595044&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,staples-canada.myshopify.com,Staples,JAM Paper Stationery Set - 25 White Cards and 25 A6 Envelopes - Navy Blue - set of 25,2199,2199,1,Variesby,,,https://www.staples.ca/products/38515-en-jam-paper-stationery-set-25-white-cards-and-25-a6-envelopes-navy-blue-set-of-25?variant=39637728297089&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,take-note-stationery-boutique.myshopify.com,Take Note Stationery Boutique,Boxed Notecards - Amethyst Butterflies,1500,1500,1,,,,https://takenoteboutique.ca/products/boxed-notecards-amethyst-butterflies?variant=39747725819982&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,buchans-kerrisdale-stationery-3461.myshopify.com,Buchan's Kerrisdale Stationery,PETER PAUPER PRESS - Note Cards | Candy Garden,1695,1695,1,,,,https://www.buchanst.com/products/peter-pauper-press-note-cards-candy-garden?variant=45292402213143&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,staples-canada.myshopify.com,Staples,JAM Paper Stationery Set - 25 White Cards and 25 A6 Envelopes - Brite Hue Ultra Lime Green - set of 25,1699,1699,1,Variesby,,,https://www.staples.ca/products/38600-en-jam-paper-stationery-set-25-white-cards-and-25-a6-envelopes-brite-hue-ultra-lime-green-set-of-25?variant=39637727838337&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,staples-canada.myshopify.com,Staples,"JAM Paper Stationery Set with 100 White Cards and 100 A7 Envelopes, Black Linen Recycled, 100 Sets Pack (304624588g)",8999,8999,1,Variesby,,,https://www.staples.ca/products/1238727-en-jam-paper-stationery-set-with-100-white-cards-and-100-a7-envelopes-black-linen-recycled-100-sets-pack-304624588g?variant=19666918473797&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,staples-canada.myshopify.com,Staples,JAM Paper Recycled Stationery Set - 25 White Cards and 25 A7 Envelopes - Brite Hue Violet Purple - set of 25,1699,1699,1,Variesby,,,https://www.staples.ca/products/38633-en-jam-paper-recycled-stationery-set-25-white-cards-and-25-a7-envelopes-brite-hue-violet-purple-set-of-25?variant=39637728067713&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,twentyseventoronto.myshopify.com,Twentyseven,Shadow Stationery Set,4200,4200,1,,personaliz,,https://twentyseventoronto.com/products/shadow-stationery-set?variant=49928771272951&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,theagstudio.myshopify.com,Alison Gordon Studio,Flora Stationery,1040,1040,1,Size,,,https://www.theagstudio.com/products/flora-stationery?variant=21983320327&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,buchans-kerrisdale-stationery-3461.myshopify.com,Buchan's Kerrisdale Stationery,Peter Pauper Press - Boxed Note Cards - Autumn Leaves,1695,1695,1,,,,https://www.buchanst.com/products/peter-pauper-press-boxed-note-cards-autumn-leaves?variant=50631032635671&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,buchans-kerrisdale-stationery-3461.myshopify.com,Buchan's Kerrisdale Stationery,Peter Pauper Press - Boxed Note Cards - Wildflower Meadow,1695,1695,1,,,,https://www.buchanst.com/products/peter-pauper-press-boxed-note-cards-wildflower-meadow?variant=52312796561687&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,d9c260-3.myshopify.com,Wordkind ,Gilded Butterflies Note Cards,1299,1299,1,,,,https://wordkind.ca/products/gilded-butterflies-note-cards?variant=44704081051838&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,duly-noted-stationery.myshopify.com,Duly Noted Stationery,Writing Gift Set - Send With Love,6995,6995,1,,,,https://www.dulynoted.ca/products/writing-gift-set-send-with-love?variant=47492308697336&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,aubmq4-3w.myshopify.com,Paperly Shop,Strawberry Gingham Stationery,7500,7500,1,Quantity; Corners,custom,,https://paperlyshop.com/products/strawberry-gingham-stationery?variant=46843631108251&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,staples-canada.myshopify.com,Staples,JAM Paper Recycled Parchment Stationery Set - 25 Cards and 25 A6 Envelopes - Antique Gold Yellow - set of 25,2199,2199,1,Variesby,,,https://www.staples.ca/products/38586-en-jam-paper-recycled-parchment-stationery-set-25-cards-and-25-a6-envelopes-antique-gold-yellow-set-of-25?variant=39637728788609&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,staples-canada.myshopify.com,Staples,JAM Paper Stationery Set - 25 White Cards and 25 A7 Envelopes - Dark Grey - set of 25,2199,2199,1,Variesby,,,https://www.staples.ca/products/38614-en-jam-paper-stationery-set-25-white-cards-and-25-a7-envelopes-dark-grey-set-of-25?variant=39637728985217&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,staples-canada.myshopify.com,Staples,JAM Paper Recycled Parchment Stationery Set - 25 Cards and 25 A7 Envelopes - Blue - set of 25,2199,2199,1,Variesby,,,https://www.staples.ca/products/38629-en-jam-paper-recycled-parchment-stationery-set-25-cards-and-25-a7-envelopes-blue-set-of-25?variant=39637729017985&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,good-nbr.myshopify.com,Good Neighbour,Love Letter Card,995,995,1,,,,https://www.goodnbr.com/products/love-letter-card?variant=42704116121643&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,buchans-kerrisdale-stationery-3461.myshopify.com,Buchan's Kerrisdale Stationery,Peter Pauper Press - Boxed Note Cards - Celestial,1695,1695,1,,,,https://www.buchanst.com/products/peter-pauper-press-thank-you-boxed-note-cards-celestial?variant=50671141486871&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,buchans-kerrisdale-stationery-3461.myshopify.com,Buchan's Kerrisdale Stationery,CAVALLINI & CO - Stationery Set -Tea Time,2250,2250,1,,,,https://www.buchanst.com/products/cavallini-co-stationery-set-tea-time?variant=53457990418711&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,lemon-and-lavender-toronto.myshopify.com,Lemon And Lavender Toronto,Monogram Note Cards: I,1299,1299,1,,monogram; personaliz,,https://shop.lemonlavender.com/products/copy-of-monogram-note-cards-g?variant=44149944615141&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
category,stationery_cards,stationery cards,duly-noted-stationery.myshopify.com,Duly Noted Stationery,E Frances Boxed Little Notes - Spot Of Tea,2295,2295,1,,,,https://www.dulynoted.ca/products/e-frances-boxed-little-notes-spot-of-tea?variant=42321861902584&_gsid=rMYHErF8oXEa&utm_source=shopify&utm_medium=catalog
